seed;plat;lin;solv;fitness1;ene;obs;ene_destvest;obs_destvest;fitness2;time
442;75;0.5;1;0;20;15;0.632456;0.632456;1.26491;0.31726
443;75;0.5;1;0;20;15;0;0.894427;0.894427;0.303268
444;75;0.500002;1;2.12387e-06;20;15;0;1.09545;1.09545;0.375767
445;75;0.5;1;0;20;15;0;1.67332;1.67332;0.323717
446;75;0.499972;1;2.76799e-05;20;15;0;0.632456;0.632456;0.312272
447;75;0.500004;1;4.34373e-06;20;15;0.632456;1.09545;1.7279;0.337664
448;75;0.499986;1;1.43695e-05;20;15;1.09545;0.632456;1.7279;0.330746
449;75;0.50001;1;9.60908e-06;20;15;1.26491;0;1.26491;0.324388
450;75;0.500015;1;1.45047e-05;20;15;0;1.09545;1.09545;0.359527
451;75;0.500002;1;1.92841e-06;20;15;0.632456;1.26491;1.89737;0.339045
452;75;0.499998;1;2.45747e-06;20;15;1.09545;0.632456;1.7279;0.346311
453;75;0.499983;1;1.70898e-05;20;15;1.26491;1.09545;2.36036;0.343461
454;75;0.499913;1;8.69043e-05;20;15;0;0.894427;0.894427;0.29271
455;75;0.5;1;0;20;15;0.632456;1.41421;2.04667;0.295782
456;75;0.500013;1;1.27072e-05;20;15;0;1.09545;1.09545;0.286236
457;75;0.499986;1;1.386e-05;20;15;0;1.67332;1.67332;0.298445
458;75;0.499975;1;2.4708e-05;20;15;1.67332;1.26491;2.93823;0.309615
459;75;0.500064;1;6.4037e-05;20;15;0.632456;0;0.632456;0.284777
460;75;0.500019;1;1.94897e-05;20;15;0.632456;2.09762;2.73007;0.315827
461;75;0.500007;1;6.84955e-06;20;15;0;1.41421;1.41421;0.302506
462;75;0.5;1;1.82439e-07;20;15;0.632456;0.632456;1.26491;0.304324
463;75;0.500004;1;4.17623e-06;20;15;0.632456;1.09545;1.7279;0.28871
464;75;0.499998;1;2.0656e-06;20;15;1.09545;1.41421;2.50966;0.28452
465;75;0.499981;1;1.92039e-05;20;15;0;1.41421;1.41421;0.297794
466;75;0.499994;1;6.09699e-06;20;15;0;0.894427;0.894427;0.300968
467;75;0.499981;1;1.902e-05;20;15;0.632456;0;0.632456;0.297691
468;75;0.499979;1;2.14836e-05;20;15;0.632456;1.41421;2.04667;0.300509
469;75;0.500001;1;5.55184e-07;20;15;0;1.41421;1.41421;0.313698
470;75;0.500001;1;5.62177e-07;20;15;0;0.894427;0.894427;0.304182
471;75;0.500003;1;2.62879e-06;20;15;0;0.632456;0.632456;0.292794
472;75;0.5;1;0;20;15;0.632456;1.26491;1.89737;0.295487
473;75;0.500017;1;1.73474e-05;20;15;0.632456;1.09545;1.7279;0.303834
474;75;0.500066;1;6.63991e-05;20;15;0;0.632456;0.632456;0.297051
475;75;0.499996;1;3.97034e-06;20;15;0;1.41421;1.41421;0.35175
476;75;0.49997;1;2.96218e-05;20;15;0.632456;1.09545;1.7279;0.306308
477;75;0.499983;1;1.68625e-05;20;15;0;1.41421;1.41421;0.300936
478;75;0.5;1;4.90258e-07;20;15;0.632456;0.894427;1.52688;0.317357
479;75;0.499996;1;3.77849e-06;20;15;0.632456;2.28035;2.91281;0.319774
480;75;0.500033;1;3.25006e-05;20;15;0.632456;0.632456;1.26491;0.293838
481;75;0.500028;1;2.77792e-05;20;15;1.09545;0.894427;1.98987;0.351759
482;75;0.500115;1;0.00011461;20;15;1.09545;1.26491;2.36036;0.286392
483;75;0.500003;1;3.13948e-06;20;15;2.09762;0;2.09762;0.345286
484;75;0.500013;1;1.34455e-05;20;15;0;1.41421;1.41421;0.289348
485;75;0.500019;1;1.92079e-05;20;15;0.632456;1.09545;1.7279;0.30193
486;75;0.500027;1;2.67484e-05;20;15;1.67332;1.54919;3.22251;0.301585
487;75;0.499985;1;1.45797e-05;20;15;0.632456;1.41421;2.04667;0.304398
488;75;0.499986;1;1.36063e-05;20;15;0;1.41421;1.41421;0.316727
489;75;0.500006;1;5.65231e-06;20;15;0.632456;0.632456;1.26491;0.293798
490;75;0.499889;1;0.000110707;20;15;0.632456;0.632456;1.26491;0.281395
491;75;0.499999;1;5.9087e-07;20;15;0;1.54919;1.54919;0.292474
492;75;0.499999;1;5.76731e-07;20;15;0.632456;0.894427;1.52688;0.297618
493;75;0.50003;1;3.01415e-05;20;15;0;1.09545;1.09545;0.311397
494;75;0.499993;1;7.10679e-06;20;15;1.09545;0.632456;1.7279;0.296392
495;75;0.500029;1;2.8993e-05;20;15;0;1.26491;1.26491;0.294266
496;75;0.499988;1;1.18646e-05;20;15;0;1.09545;1.09545;0.292803
497;75;0.499956;1;4.36871e-05;20;15;0;0.632456;0.632456;0.284853
498;75;0.500004;1;3.89104e-06;20;15;0;1.26491;1.26491;0.321663
499;75;0.500005;1;5.29138e-06;20;15;0;1.41421;1.41421;0.290613
500;75;0.500024;1;2.37855e-05;20;15;0;1.09545;1.09545;0.287726
501;75;0.499985;1;1.46452e-05;20;15;0;0;0;0.296441
502;75;0.500009;1;9.38927e-06;20;15;0;1.26491;1.26491;0.296656
503;75;0.499914;1;8.58371e-05;20;15;1.67332;3.16228;4.8356;0.29406
504;75;0.499938;1;6.15111e-05;20;15;1.67332;0.632456;2.30578;0.30428
505;75;0.500019;1;1.93418e-05;20;15;1.26491;1.67332;2.93823;0.28046
506;75;0.499997;1;2.68162e-06;20;15;0.632456;0.632456;1.26491;0.316561
507;75;0.499923;1;7.66155e-05;20;15;0;1.67332;1.67332;0.298395
508;75;0.500004;1;3.9929e-06;20;15;0.632456;1.09545;1.7279;0.285435
509;75;0.499998;1;1.69327e-06;20;15;1.09545;0.632456;1.7279;0.296561
510;75;0.500001;1;7.54984e-07;20;15;0.632456;1.78885;2.42131;0.312743
511;75;0.500004;1;3.93775e-06;20;15;0;1.09545;1.09545;0.303019
512;75;0.500016;1;1.55695e-05;20;15;0.894427;0.894427;1.78885;0.300634
513;75;0.499993;1;6.70439e-06;20;15;0;2.09762;2.09762;0.303992
514;75;0.500001;1;1.04514e-06;20;15;0;1.41421;1.41421;0.314968
515;75;0.49999;1;9.84916e-06;20;15;0.632456;1.26491;1.89737;0.299656
516;75;0.500017;1;1.73723e-05;20;15;1.09545;0;1.09545;0.294502
517;75;0.499993;1;6.63519e-06;20;15;1.54919;0.632456;2.18165;0.288622
518;75;0.500021;1;2.08604e-05;20;15;0.632456;1.26491;1.89737;0.335384
519;75;0.5;1;0;20;15;1.78885;1.09545;2.8843;0.322595
520;75;0.5;1;0;20;15;0;1.78885;1.78885;0.301813
521;75;0.499987;1;1.30133e-05;20;15;0.632456;1.26491;1.89737;0.330108
522;75;0.499939;1;6.08698e-05;20;15;1.41421;1.78885;3.20307;0.31313
523;75;0.499997;1;2.86971e-06;20;15;1.09545;1.09545;2.19089;0.341337
524;75;0.5;1;0;20;15;1.41421;1.41421;2.82843;0.318094
525;75;0.499997;1;2.5462e-06;20;15;2.52982;2.19089;4.72071;0.313699
526;75;0.49997;1;3.04688e-05;20;15;1.41421;0.632456;2.04667;0.317231
527;75;0.5;1;2.68824e-07;20;15;0.632456;1.26491;1.89737;0.296927
528;75;0.499985;1;1.54895e-05;20;15;1.09545;0.894427;1.98987;0.290266
529;75;0.500011;1;1.0706e-05;20;15;0;0;0;0.288405
530;75;0.500005;1;4.99519e-06;20;15;0;0.632456;0.632456;0.326896
531;75;0.499992;1;8.22988e-06;20;15;0;1.41421;1.41421;0.305562
532;75;0.499991;1;8.66483e-06;20;15;1.09545;0.632456;1.7279;0.295546
533;75;0.499996;1;3.86166e-06;20;15;0.632456;0;0.632456;0.307548
534;75;0.499945;1;5.49595e-05;20;15;0.894427;1.26491;2.15934;0.288146
535;75;0.5;1;0;20;15;1.09545;0;1.09545;0.316616
536;75;0.499999;1;7.92127e-07;20;15;0;0.632456;0.632456;0.297806
537;75;0.499968;1;3.21179e-05;20;15;0;0;0;0.298646
538;75;0.500034;1;3.36449e-05;20;15;0;1.09545;1.09545;0.304111
539;75;0.500036;1;3.55426e-05;20;15;1.09545;0.632456;1.7279;0.280696
540;75;0.499987;1;1.27063e-05;20;15;0.632456;0.632456;1.26491;0.294376
541;75;0.500015;1;1.54214e-05;20;15;0;0.632456;0.632456;0.301616
542;75;0.5;1;0;20;15;0;1.41421;1.41421;0.296766
543;75;0.5;1;4.0717e-07;20;15;0.632456;0;0.632456;0.289791
544;75;0.499999;1;7.49576e-07;20;15;0;2;2;0.288975
545;75;0.500013;1;1.291e-05;20;15;1.09545;2.28035;3.3758;0.295749
546;75;0.500013;1;1.29092e-05;20;15;0;2;2;0.323042
547;75;0.500045;1;4.47826e-05;20;15;1.09545;0.894427;1.98987;0.309397
548;75;0.500007;1;7.213e-06;20;15;0;1.26491;1.26491;0.291022
549;75;0.500027;1;2.74707e-05;20;15;1.09545;1.09545;2.19089;0.297144
550;75;0.49998;1;1.99137e-05;20;15;0.632456;1.78885;2.42131;0.289854
551;75;0.5;1;0;20;15;1.67332;1.26491;2.93823;0.293133
552;75;0.499995;1;5.23605e-06;20;15;1.09545;1.09545;2.19089;0.304634
553;75;0.500035;1;3.51363e-05;20;15;0;0;0;0.29644
554;75;0.500007;1;7.47277e-06;20;15;0.632456;0.894427;1.52688;0.303291
555;75;0.5;1;4.20002e-07;20;15;0.632456;1.09545;1.7279;0.319207
556;75;0.500013;1;1.34651e-05;20;15;0.894427;0;0.894427;0.294343
557;75;0.5;1;1.11022e-16;20;15;0.894427;0.632456;1.52688;0.302574
558;75;0.500004;1;4.09024e-06;20;15;0.894427;1.09545;1.98987;0.296785
559;75;0.499997;1;2.61656e-06;20;15;0;0.632456;0.632456;0.297998
560;75;0.499989;1;1.1203e-05;20;15;0;1.09545;1.09545;0.297286
561;75;0.499786;1;0.000214076;20;15;0.632456;0.632456;1.26491;0.295942
562;75;0.500001;1;1.34238e-06;20;15;0.632456;0;0.632456;0.348558
563;75;0.5;1;4.83127e-07;20;15;1.09545;1.09545;2.19089;0.314142
564;75;0.5;1;0;20;15;0;0.632456;0.632456;0.325203
565;75;0.5;1;0;20;15;1.09545;0.894427;1.98987;0.318193
566;75;0.499963;1;3.66802e-05;20;15;1.26491;0.894427;2.15934;0.321228
567;75;0.500003;1;3.41212e-06;20;15;0;0.894427;0.894427;0.309203
568;75;0.500035;1;3.48847e-05;20;15;1.09545;0.632456;1.7279;0.317431
569;75;0.500005;1;4.75589e-06;20;15;0;0.632456;0.632456;0.301549
570;75;0.499974;1;2.58386e-05;20;15;0;1.41421;1.41421;0.310784
571;75;0.5;1;1.11022e-16;20;15;1.54919;1.09545;2.64464;0.313507
572;75;0.499995;1;5.27444e-06;20;15;1.26491;1.09545;2.36036;0.330487
573;75;0.499993;1;6.92725e-06;20;15;0;2.19089;2.19089;0.314293
574;75;0.500044;1;4.40793e-05;20;15;0;0.894427;0.894427;0.277021
575;75;0.500008;1;7.9332e-06;20;15;0;1.54919;1.54919;0.289032
576;75;0.499974;1;2.57152e-05;20;15;1.41421;1.67332;3.08753;0.307169
577;75;0.5;1;1.11022e-16;20;15;1.09545;1.09545;2.19089;0.302694
578;75;0.499947;1;5.32095e-05;20;15;0;1.09545;1.09545;0.296259
579;75;0.499999;1;1.21723e-06;20;15;0;0.894427;0.894427;0.291498
580;75;0.500017;1;1.72593e-05;20;15;0.632456;0;0.632456;0.295107
581;75;0.5;1;0;20;15;0.632456;0.632456;1.26491;0.2981
582;75;0.500025;1;2.5322e-05;20;15;1.09545;1.26491;2.36036;0.292014
583;75;0.499993;1;6.9334e-06;20;15;0;1.67332;1.67332;0.309446
584;75;0.499997;1;3.34202e-06;20;15;0.632456;1.09545;1.7279;0.289993
585;75;0.500004;1;4.39764e-06;20;15;0;1.09545;1.09545;0.28097
586;75;0.499947;1;5.28427e-05;20;15;0;0.632456;0.632456;0.29173
587;75;0.500024;1;2.35669e-05;20;15;1.41421;1.09545;2.50966;0.313313
588;75;0.500012;1;1.17457e-05;20;15;0.632456;1.09545;1.7279;0.292614
589;75;0.499991;1;8.84056e-06;20;15;0.894427;1.26491;2.15934;0.302322
590;75;0.500023;1;2.34433e-05;20;15;0;1.41421;1.41421;0.281134
591;75;0.499999;1;1.24699e-06;20;15;0.632456;1.41421;2.04667;0.32325
592;75;0.50001;1;9.95797e-06;20;15;0;0;0;0.303708
593;75;0.500001;1;7.47254e-07;20;15;0;1.78885;1.78885;0.290473
594;75;0.499999;1;1.07427e-06;20;15;1.78885;0.632456;2.42131;0.300581
595;75;0.500012;1;1.16217e-05;20;15;0.632456;0;0.632456;0.306048
596;75;0.5;1;1.11022e-16;20;15;0.632456;1.09545;1.7279;0.315361
597;75;0.499989;1;1.05733e-05;20;15;1.09545;1.41421;2.50966;0.298452
598;75;0.499993;1;7.22742e-06;20;15;1.78885;2.44949;4.23834;0.281146
599;75;0.500031;1;3.09122e-05;20;15;0;1.09545;1.09545;0.301003
